id,name,description,price,stock
383193,"ASUS TUF Gaming AMD Radeon™ RX 7800 XT OC Edition, 16GB GDDR6","Grafická karta společnosti ASUS, PCIe 4.0 x16, základní frekvence 2213 MHz a až 2565 MHz OC boost, 16 GB GDDR6 paměti, rychlost paměti 19,5 Gb/s, 256-bit sběrnice, 1x HDMI 2.1, 3x DisplayPort 2.1, OpenGL 4.6, DirectX 12 Ultimate, AMD FreeSync, AMD Radeon Anti-Lag, raytracing.",15 990 Kč,"skladem
dodání do 2 dnů"
225004,"GIGABYTE GT 1030 Low Profile 2G, 2GB GDDR5","Kvalitní grafická karta Gigabyte GeForce GT 1030, PCIe 3.0, architektura Pascal, základní frekvence 1227/1252 MHz (režim Gaming/OC), 2 GB GDDR5 paměti s frekvencí 6 008 MHz, 64-bit sběrnice, 1x HDMI, 1x DVI-D, nízko-profilový design, OpenGL 4.5, DirectX 12.",2 472 Kč,"skladem
dodání do 2 dnů"
382474,"GIGABYTE AMD Radeon™ RX 7700 XT GAMING OC 12G, 12GB GDDR6","Grafická karta společnosti Gigabyte, PCIe 4.0 x16, frekvence až 2171 MHz a až 2599 MHz boost, 12 GB GDDR6 paměti, rychlost paměti 18 Gb/s, 192-bit sběrnice, 2x HDMI 2.1, 2x DisplayPort 2.1, DirectX 12 Ultimate, AMD FreeSync, AMD Radeon Anti-Lag, raytracing.",12 490 Kč,"skladem
dodání do 2 dnů"
390542,"ASUS ROG Strix GeForce RTX 4060 Ti, 16GB GDDR6","Grafická karta v podání ASUS, rozhraní PCIe 4.0 x16, architektura NVIDIA Ada Lovelace, DLSS 3, frekvence až 2565 MHz (režim OC), 16 GB GDDR6 paměti, rychlost paměti 18 Gb/s, 128-bit sběrnice, 4 352 CUDA jader, konektory: 1x HDMI 2.1a, 3x DisplayPort 1.4a; napájení 1x 8-pin, OpenGL 4.6, DirectX 12 Ultimate, 3,1-slotový design.",14 799 Kč,"skladem
dodání do 2 dnů"
372215,"ASUS Dual GeForce RTX 4070 OC White Edition, 12GB GDDR6X","Grafická karta v podání ASUS, rozhraní PCIe 4.0 x16, architektura NVIDIA Ada Lovelace, DLSS 3, frekvence až 2550 MHz (režim OC), 12 GB GDDR6X paměti, rychlost paměti 21 Gb/s, 192-bit sběrnice, 5 888 CUDA jader, konektory: 1x HDMI 2.1, 3x DisplayPort 1.4a; napájení 1x 8-pin, OpenGL 4.6, DirectX 12 Ultimate, 2,56-slot design.",15 490 Kč,"skladem
dodání do 2 dnů"
372211,"ASUS TUF Gaming GeForce RTX 4070 OC Edition, 12GB GDDR6X","Grafická karta v podání ASUS, rozhraní PCIe 4.0 x16, architektura NVIDIA Ada Lovelace, DLSS 3, frekvence až 2580 MHz (režim OC), 12 GB GDDR6X paměti, rychlost paměti 21 Gb/s, 192-bit sběrnice, 5 888 CUDA jader, konektory: 1x HDMI 2.1, 3x DisplayPort 1.4a; napájení 1x 8-pin, OpenGL 4.6, DirectX 12 Ultimate, 3,15-slot design, součástí držák karty.",17 990 Kč,"skladem
dodání do 2 dnů"
390165,"ASUS Dual GeForce RTX 4060 White OC Edition, 8GB GDDR6","Grafická karta v podání ASUS, rozhraní PCIe 4.0 x8, architektura NVIDIA Ada Lovelace, DLSS 3, frekvence až 2535 MHz (režim OC), 8 GB GDDR6 paměti, rychlost paměti 17 Gb/s, 128-bit sběrnice, 3 072 CUDA jader, konektory: 1x HDMI 2.1a, 3x DisplayPort 1.4a; napájení 1x 8-pin, OpenGL 4.6, DirectX 12 Ultimate, 2,5-slot design.",8 699 Kč,"skladem
dodání do 2 dnů"
387286,"ASUS ProArt GeForce RTX 4070 OC edition, 12GB GDDR6X","Grafická karta v podání ASUS, rozhraní PCIe 4.0 x16, architektura NVIDIA Ada Lovelace, DLSS 3, frekvence až 2565 MHz (režim OC), 12 GB GDDR6X paměti, rychlost paměti 21 Gb/s, 192-bit sběrnice, 5 888 CUDA jader, konektory: 1x HDMI 2.1a, 3x DisplayPort 1.4a; napájení 1x 8-pin, OpenGL 4.6, DirectX 12 Ultimate, 2,5-slot design.",16 490 Kč,"skladem
dodání do 2 dnů"
382336,"MSI GeForce RTX 4070 GAMING X SLIM WHITE 12G, 12GB GDDR6X","Grafická karta v podání MSI, rozhraní PCIe 4.0 x16, architektura NVIDIA Ada Lovelace, DLSS 3, 12 GB GDDR6X paměti, rychlost paměti 21 Gb/s, 192-bit sběrnice, 5 888 CUDA jader, konektory: 1x HDMI 2.1a, 3x DisplayPort 1.4a; napájení 1x 16-pin, OpenGL 4.6, DirectX 12 Ultimate, 2-slotový design.",17 440 Kč,"skladem
na objednání"
386971,"MSI GeForce RTX 4070 Ti GAMING X SLIM 12G, 12GB GDDR6X","Grafická karta v podání MSI, rozhraní PCIe 4.0 x16, architektura NVIDIA Ada Lovelace, DLSS 3, frekvence až 2745 MHz (Extreme režim), 12 GB GDDR6X paměti, rychlost paměti 21 Gb/s, 192-bit sběrnice, 7 680 CUDA jader, konektory: 1x HDMI 2.1a, 3x DisplayPort 1.4a; napájení 1x 16-pin, OpenGL 4.6, DirectX 12 Ultimate, 2,5-slotový design.",21 469 Kč,"skladem
2 kusy"
357856,"MSI GeForce RTX 4090 SUPRIM X 24G, 24GB GDDR6X","Grafická karta v podání MSI, rozhraní PCIe 4.0 x16, architektura NVIDIA Ada Lovelace, DLSS 3, frekvence až 2625/2640 MHz (herní a tichý/extrémní režim), 24 GB GDDR6X paměti, rychlost paměti 21 Gb/s, 384-bit sběrnice, 16 384 CUDA jader, konektory: 1x HDMI 2.1a, 3x DisplayPort 1.4a; napájení 1x 16-pin, OpenGL 4.6, DirectX 12 Ultimate, 4-slotový design.",53 490 Kč,"skladem
dodání do 2 dnů"
366165,"ASUS ROG Strix GeForce RTX 4090 White OC Edition, 24GB GDDR6X","Grafická karta v podání ASUS, rozhraní PCIe 4.0 x16, architektura NVIDIA Ada Lovelace, DLSS 3, frekvence až 2640 MHz (režim OC), 24 GB GDDR6X paměti, rychlost paměti 21 Gb/s, 384-bit sběrnice, 16 384 CUDA jader, konektory: 2x HDMI 2.1a, 3x DisplayPort 1.4a; napájení 1x 16-pin, OpenGL 4.6, DirectX 12 Ultimate, 3,5-slot design, součástí držák karty.",56 990 Kč,"skladem
dodání do 2 dnů"
343969,"ASUS AMD Radeon™ PH-RX6400-4G, 4GB GDDR6","Grafická karta v podání ASUS, rozhraní PCIe 4.0, frekvence až 2321 MHz (režim OC boost), 4 GB GDDR6 paměti, rychlost paměti 16 Gb/s, 64-bit sběrnice, konektory: 1x HDMI 2.1, 1x DisplayPort 1.4a; max. rozlišení 7680x4320, OpenGL 4.6, DirectX 12 Ultimate, AMD FreeSync, AMD Radeon Anti-Lag, DirectX Raytracing, 2-slotový design.",3 999 Kč,"skladem
dodání do 2 dnů"
336487,"MSI AMD Radeon™ RX 6500 XT MECH 2X 4G, 4GB GDDR6","Grafická karta společnosti MSI, PCIe 4.0, 4 GB GDDR6 paměti, rychlost paměti 18 Gb/s, 64-bit sběrnice, 1x HDMI 2.1, 1x DisplayPort 1.4a, napájení 1x 6-pin, OpenGL 4.6, DirectX 12 Ultimate, AMD FreeSync, DirectX Raytracing.",5 086 Kč,"skladem
na objednání"
336738,"ASUS GeForce DUAL-RTX3050-O8G, LHR, 8GB GDDR6","Grafická karta v podání ASUS, rozhraní PCIe 4.0, architektura Ampere, 8 GB GDDR6 paměti, rychlost paměti 14 Gb/s, 128-bit sběrnice, konektory: 1x HDMI 2.1, 3x DisplayPort 1.4a; napájení 1x 8-pin, max. rozlišení 7680x4320, OpenGL 4.6, DirectX 12, 2-slotový design.",6 990 Kč,"skladem
dodání do 2 dnů"
377341,"MSI GeForce RTX 4060 Ti VENTUS 3X 8G OC, 8GB GDDR6","Grafická karta v podání MSI, rozhraní PCIe 4.0 x16, architektura NVIDIA Ada Lovelace, DLSS 3, frekvence až 2580 MHz (extrémní režim), 8 GB GDDR6 paměti, rychlost paměti 18 Gb/s, 128-bit sběrnice, 4 352 CUDA jader, konektory: 1x HDMI 2.1a, 3x DisplayPort 1.4a; napájení 1x 8-pin, OpenGL 4.6, DirectX 12 Ultimate, 2-slotový design.",11 934 Kč,"skladem
dodání do 2 dnů"
379624,"ASUS Dual GeForce RTX 4060 Ti OC Edition, 16GB GDDR6","Grafická karta v podání ASUS, rozhraní PCIe 4.0 x16, architektura NVIDIA Ada Lovelace, DLSS 3, frekvence až 2625 MHz (režim OC), 16 GB GDDR6 paměti, rychlost paměti 18 Gb/s, 128-bit sběrnice, 4 352 CUDA jader, konektory: 1x HDMI 2.1a, 3x DisplayPort 1.4a; napájení 1x 8-pin, OpenGL 4.6, DirectX 12 Ultimate, 2,5-slot design.",13 290 Kč,"skladem
dodání do 2 dnů"
365439,"GIGABYTE AMD Radeon™ RX 7900 XT Gaming OC 20G, 20GB GDDR6","Grafická karta společnosti Gigabyte, PCIe 4.0 x16, frekvence až 2175 MHz a až 2535 MHz boost, 20 GB GDDR6 paměti, rychlost paměti 20 Gb/s, 320-bit sběrnice, 2x HDMI 2.1, 2x DisplayPort 2.1, DirectX 12 Ultimate, AMD FreeSync, AMD Radeon Anti-Lag, raytracing.",21 490 Kč,"skladem
dodání do 2 dnů"
364254,"ASUS TUF Gaming GeForce RTX 4070 Ti OC Edition, 12GB GDDR6X","Grafická karta v podání ASUS, rozhraní PCIe 4.0 x16, architektura NVIDIA Ada Lovelace, DLSS 3, frekvence až 2760 MHz (režim OC), 12 GB GDDR6X paměti, rychlost paměti 21 Gb/s, 192-bit sběrnice, 7 680 CUDA jader, konektory: 2x HDMI 2.1a, 3x DisplayPort 1.4a; napájení 1x 16-pin, OpenGL 4.6, DirectX 12 Ultimate, 3,25-slot design, součástí držák karty.",24 899 Kč,"skladem
na objednání"
391062,"GIGABYTE AORUS GeForce RTX 4070 Ti SUPER MASTER 16G, 16GB GDDR6X","Grafická karta v podání Gigabyte, rozhraní PCIe 4.0 x16, architektura NVIDIA Ada Lovelace, DLSS 3, 16 GB GDDR6X paměti, rychlost paměti 21 Gb/s, 256-bit sběrnice, 8 448 CUDA jader, konektory: 1x HDMI 2.1a, 3x DisplayPort 1.4a; napájení 1x 16-pin, OpenGL 4.6, DirectX 12 Ultimate.",25 990 Kč,"skladem
dodání do 2 dnů"
364344,"ASUS AMD Radeon™ TUF Gaming AMD Radeon™ RX 7900 XTX OC Edition, 24GB GDDR6","Grafická karta společnosti ASUS, PCIe 4.0 x16, základní frekvence 2395 MHz a až 2615 MHz OC boost, 24 GB GDDR6 paměti, rychlost paměti 20 Gb/s, 384-bit sběrnice, 1x HDMI 2.1, 3x DisplayPort 2.1, OpenGL 4.6, DirectX 12 Ultimate, AMD FreeSync, AMD Radeon Anti-Lag, raytracing.",29 999 Kč,"skladem
na objednání"
391057,"GIGABYTE AORUS GeForce RTX 4080 SUPER MASTER 16G, 16GB GDDR6X","Grafická karta v podání Gigabyte, LCD displej, rozhraní PCIe 4.0 x16, architektura NVIDIA Ada Lovelace, DLSS 3, 16 GB GDDR6X paměti, rychlost paměti 23 Gb/s, 256-bit sběrnice, 10 420 CUDA jader, konektory: 1x HDMI 2.1a, 3x DisplayPort 1.4a; napájení 1x 16-pin, OpenGL 4.6, DirectX 12 Ultimate, 4-slotový design.",33 690 Kč,"skladem
dodání do 2 dnů"
386312,"GIGABYTE GeForce RTX 4090 WINDFORCE V2 24G, 24GB GDDR6X","Grafická karta v podání Gigabyte, rozhraní PCIe 4.0 x16, architektura NVIDIA Ada Lovelace, DLSS 3, základní frekvence 2520 MHz, 24 GB GDDR6X paměti, rychlost paměti 21 Gb/s, 384-bit sběrnice, 16 384 CUDA jader, konektory: 1x HDMI 2.1a, 3x DisplayPort 1.4a; napájení 1x 16-pin, OpenGL 4.6, DirectX 12 Ultimate, 3-slotový design.",49 989 Kč,"skladem
dodání do 2 dnů"
364260,"ASUS GeForce GT 710 EVO, 2GB GDDR3","Grafická karta s pasivním chladičem, PCIe 2.0, frekvence 954 MHz, 2 GB GDDR3 paměti, 64-bit sběrnice, 1x HDMI, 1x DVI-D, 1x VGA, rozlišení max. 2560 x 1600.",1 599 Kč,"skladem
na objednání"
332334,"PNY NVIDIA T1000, 4GB GDDR6","Grafická karta pro pracovní stanice, PCIe 3.0 x16, architektura Turing, 896 CUDA jader, 4 GB GDDR6 paměti, propustnost 160 GB/s 128-bit sběrnice s propustností 82 GB/s, 4x mini DisplayPort, maximální digitální rozlišení 4x 5120 x 2880 @ 60 Hz, OpenGL 4.5, Shader Model 5.1, DirectX 12, OpenCL, Java, DirectCompute 5.0, CUDA C, CUDA C++, Python, Fortran; součástí 4x mDP na DP adaptér.",10 446 Kč,"skladem
dodání do 2 dnů"
386303,"GIGABYTE GeForce RTX 4060 Ti WINDFORCE OC 8G, 8GB GDDR6","Grafická karta v podání Gigabyte, rozhraní PCIe 4.0 x16, architektura NVIDIA Ada Lovelace, DLSS 3, základní frekvence 2550 MHz, 8 GB GDDR6 paměti, rychlost paměti 18 Gb/s, 128-bit sběrnice, 4 352 CUDA jader, konektory: 2x HDMI 2.1a, 2x DisplayPort 1.4a; napájení 1x 8-pin, OpenGL 4.6, DirectX 12 Ultimate, 2-slotový design.",10 590 Kč,"skladem
dodání do 2 dnů"
374896,"ASUS TUF Gaming GeForce RTX 4060 Ti O8G, 8GB GDDR6","Grafická karta v podání ASUS, rozhraní PCIe 4.0 x16, architektura NVIDIA Ada Lovelace, DLSS 3, frekvence až 2655 MHz (režim OC), 8 GB GDDR6 paměti, rychlost paměti 18 Gb/s, 128-bit sběrnice, 4 352 CUDA jader, konektory: 1x HDMI 2.1, 3x DisplayPort 1.4a; napájení 1x 8-pin, OpenGL 4.6, DirectX 12 Ultimate, 3,12-slot design, součástí držák karty.",12 490 Kč,"skladem
dodání do 2 dnů"
382945,"Sapphire PURE AMD Radeon™ RX 7700 XT GAMING OC 12GB, 12GB GDDR6","Grafická karta společnosti Sapphire, PCIe 4.0 x16, frekvence až 2171 MHz a až 2544 MHz boost, 12 GB GDDR6 paměti, rychlost paměti 18 Gb/s, 192-bit sběrnice, 2x HDMI 2.1, 2x DisplayPort 2.1, DirectX 12 Ultimate, AMD FreeSync, AMD Radeon Anti-Lag, raytracing.",12 690 Kč,"skladem
dodání do 2 dnů"
385032,"MSI GeForce RTX 4070 VENTUS 2X WHITE 12G OC, 12GB GDDR6X","Grafická karta v podání MSI, rozhraní PCIe 4.0 x16, architektura NVIDIA Ada Lovelace, frekvence až 2520 MHz (extrémní režim), 12 GB GDDR6X paměti, rychlost paměti 21 Gb/s, 192-bit sběrnice, 5 888 CUDA jader, konektory: 1x HDMI 2.1a, 3x DisplayPort 1.4a; napájení 1x 8-pin, OpenGL 4.6, DirectX 12 Ultimate, 2-slotový design.",15 879 Kč,"skladem
dodání do 2 dnů"
364343,"ASUS TUF Gaming AMD Radeon™ RX 7900 XT OC Edition, 20GB GDDR6","Grafická karta společnosti ASUS, PCIe 4.0 x16, základní frekvence 2130 MHz a až 2535 MHz OC boost, 20 GB GDDR6 paměti, rychlost paměti 20 Gb/s, 320-bit sběrnice, 1x HDMI 2.1, 3x DisplayPort 2.1, OpenGL 4.6, DirectX 12 Ultimate, AMD FreeSync, AMD Radeon Anti-Lag, raytracing.",23 990 Kč,"skladem
na objednání"
363060,"Sapphire AMD Radeon™ RX 7900 XT GAMING, 20GB GDDR6","Grafická karta společnosti Sapphire, PCIe 4.0 x16, frekvence až 2000 MHz a až 2400 MHz boost, 20 GB GDDR6 paměti, rychlost paměti 20 Gb/s, 320-bit sběrnice, 1x HDMI 2.1, 2x DisplayPort 2.1, 1x USB-C, DirectX 12 Ultimate, AMD FreeSync, AMD Radeon Anti-Lag, raytracing.",27 773 Kč,"skladem
dodání do 2 dnů"
358103,"GIGABYTE GeForce RTX 4090 Gaming OC 24G, 24GB GDDR6X","Grafická karta v podání Gigabyte, rozhraní PCIe 4.0 x16, architektura NVIDIA Ada Lovelace, DLSS 3, 24 GB GDDR6X paměti, rychlost paměti 21 Gb/s, 384-bit sběrnice, 16 384 CUDA jader, konektory: 1x HDMI 2.1, 3x DisplayPort 1.4; napájení 1x 16-pin, OpenGL 4.6, DirectX 12 Ultimate, 4-slotový design.",51 990 Kč,"skladem
dodání do 2 dnů"
358101,"GIGABYTE AORUS GeForce RTX 4090 MASTER 24G, 24GB GDDR6X","Grafická karta v podání Gigabyte, LCD displej, rozhraní PCIe 4.0 x16, architektura NVIDIA Ada Lovelace, DLSS 3, 24 GB GDDR6X paměti, rychlost paměti 21 Gb/s, 384-bit sběrnice, 16 384 CUDA jader, konektory: 1x HDMI 2.1, 3x DisplayPort 1.4; napájení 1x 16-pin, OpenGL 4.6, DirectX 12 Ultimate, 4-slot design.",53 790 Kč,zahájení prodeje: zjišťujeme
377035,"ASUS TUF GeForce RTX 4090 O24G OG GAMING, 24GB GDDR6X","Grafická karta v podání ASUS, rozhraní PCIe 4.0 x16, architektura NVIDIA Ada Lovelace, DLSS 3, frekvence až 2595 MHz (režim OC), 24 GB GDDR6X paměti, rychlost paměti 21 Gb/s, 384-bit sběrnice, 16 384 CUDA jader, konektory: 2x HDMI 2.1a, 3x DisplayPort 1.4a; napájení 1x 16-pin, OpenGL 4.6, DirectX 12 Ultimate, 3,2-slot design.",Cena nebyla dosud stanovena.,"skladem
dodání do 2 dnů"
343991,"AMD Radeon™ Pro WX3200, 4GB GDDR5","Grafická karta pro pracovní stanice, PCIe 3.0 x16 (x8), 4 GB GDDR5 paměti, 128-bit sběrnice, 4x mini DisplayPort 1.4, technologie a software: AMD Polaris architektura, AMD Radeon PRO Software, AMD Radeon ProRender, AMD Remote Workstation, AMD Eyefinity, DirectX 12.0, OpenGL 4.6, OpenCL 2.0, Vulkan 1.1.",4 735 Kč,"skladem
dodání do 2 dnů"
391771,"MSI GeForce RTX 4060 AERO ITX 8G OC, 8GB GDDR6","Grafická karta v podání MSI, malý formát, rozhraní PCIe 4.0 x16 (x8), architektura NVIDIA Ada Lovelace, frekvence až 2505 MHz (extrémní režim), 8 GB GDDR6 paměti, rychlost paměti 17 Gb/s, 128-bit sběrnice, 3 072 CUDA jader, konektory: 1x HDMI 2.1a, 3x DisplayPort 1.4a; napájení 1x 8-pin, OpenGL 4.6, DirectX 12 Ultimate, 2-slotový design.",8 268 Kč,"skladem
dodání do 2 dnů"
378228,"MSI GeForce RTX 4060 GAMING X 8G, 8GB GDDR6","Grafická karta v podání MSI, rozhraní PCIe 4.0 x8, architektura NVIDIA Ada Lovelace, DLSS 3, frekvence až 2610 MHz (extrémní režim), 8 GB GDDR6 paměti, rychlost paměti 17 Gb/s, 128-bit sběrnice, 3 072 CUDA jader, konektory: 1x HDMI 2.1a, 3x DisplayPort 1.4a; napájení 1x 8-pin, OpenGL 4.6, DirectX 12 Ultimate, 2-slotový design.",9 575 Kč,"skladem
na objednání"
343992,"AMD Radeon™ Pro W5500, 8GB GDDR5","Grafická karta pro pracovní stanice, PCIe 4.0 x16 (x8), 8 GB GDDR6 paměti, 128-bit sběrnice, 4x DisplayPort 1.4, napájení 1x 6-pin, technologie a software: AMD RDNA architektura, AMD Radeon PRO Software, AMD Radeon ProRender, AMD Remote Workstation, AMD Eyefinity, AMD Radeon Media Engine, DirectX 12.0, OpenGL 4.6, OpenCL 2.0, Vulkan 1.1.",10 712 Kč,"skladem
dodání do 2 dnů"
374894,"ASUS Dual GeForce RTX 4060 Ti White OC Edition, 8GB GDDR6","Grafická karta v podání ASUS, rozhraní PCIe 4.0 x16, architektura NVIDIA Ada Lovelace, DLSS 3, frekvence až 2595 MHz (režim OC), 8 GB GDDR6 paměti, rychlost paměti 18 Gb/s, 128-bit sběrnice, 4 352 CUDA jader, konektory: 1x HDMI 2.1, 3x DisplayPort 1.4a; napájení 1x 8-pin, OpenGL 4.6, DirectX 12 Ultimate, 2,5-slot design.",11 999 Kč,"skladem
dodání do 2 dnů"
391100,"MSI GeForce RTX 4060 Ti GAMING X SLIM 8G, 8GB GDDR6","Grafická karta v podání MSI, rozhraní PCIe 4.0 x16 (x8), architektura NVIDIA Ada Lovelace, DLSS 3, 8 GB GDDR6 paměti, rychlost paměti 18 Gb/s, 128-bit sběrnice, 4 352 CUDA jader, konektory: 1x HDMI 2.1a, 3x DisplayPort 1.4a; napájení 1x 8-pin, OpenGL 4.6, DirectX 12 Ultimate, 2-slotový design.",12 164 Kč,"skladem
dodání do 2 dnů"
375307,"MSI GeForce RTX 4060 Ti GAMING X 8G, 8GB GDDR6","Grafická karta v podání MSI, rozhraní PCIe 4.0 x16 (x8), architektura NVIDIA Ada Lovelace, DLSS 3, frekvence až 2655 MHz (extrémní režim), 8 GB GDDR6 paměti, rychlost paměti 18 Gb/s, 128-bit sběrnice, 4 352 CUDA jader, konektory: 1x HDMI 2.1a, 3x DisplayPort 1.4a; napájení 1x 8-pin, OpenGL 4.6, DirectX 12 Ultimate, 2-slotový design.",12 200 Kč,"skladem
dodání do 2 dnů"
383201,"ASRock AMD Radeon™ RX 7700 XT Challenger 12GB OC, 12GB GDDR6","Grafická karta společnosti ASRock, PCIe 4.0 x16, frekvence až 2226 MHz a až 2854 MHz boost, 12 GB GDDR6 paměti, rychlost paměti 18 Gb/s, 192-bit sběrnice, 1x HDMI 2.1, 3x DisplayPort 2.1, DirectX 12 Ultimate, AMD FreeSync, AMD Radeon Anti-Lag, raytracing.",12 590 Kč,"skladem
dodání do 2 dnů"
380565,"MSI GeForce RTX 4060 Ti GAMING X SLIM 16G, 16GB GDDR6","Grafická karta v podání MSI, rozhraní PCIe 4.0 x16 (x8), architektura NVIDIA Ada Lovelace, DLSS 3, 16 GB GDDR6 paměti, rychlost paměti 18 Gb/s, 128-bit sběrnice, 4 352 CUDA jader, konektory: 1x HDMI 2.1a, 3x DisplayPort 1.4a; napájení 1x 8-pin, OpenGL 4.6, DirectX 12 Ultimate, 2-slotový design.",14 112 Kč,"skladem
dodání do 2 dnů"
383194,"ASUS TUF Gaming AMD Radeon™ RX 7700 XT OC Edition, 12GB GDDR6","Grafická karta společnosti ASUS, PCIe 4.0 x16, základní frekvence 2276 MHz a až 2599 MHz OC boost, 12 GB GDDR6 paměti, rychlost paměti 18 Gb/s, 192-bit sběrnice, 1x HDMI 2.1, 3x DisplayPort 2.1, OpenGL 4.6, DirectX 12 Ultimate, AMD FreeSync, AMD Radeon Anti-Lag, raytracing.",14 290 Kč,"skladem
dodání do 2 dnů"
343993,"AMD Radeon™ Pro W5700, 8GB GDDR6","Grafická karta pro pracovní stanice, PCIe 4.0 x16, 8 GB GDDR6 paměti, 256-bit sběrnice, 5x mini DisplayPort 1.4, 1x USB-C napájení 1x 8-pin a 1x 6-pin, technologie a software: AMD RDNA architektura, AMD Radeon PRO Software, AMD Radeon ProRender, AMD Remote Workstation, AMD Eyefinity, AMD Radeon Media Engine, DirectX 12.0, OpenGL 4.6, OpenCL 2.0, Vulkan 1.1.",14 427 Kč,"skladem
dodání do 2 dnů"
343994,"AMD Radeon™ Pro W6600, 8GB GDDR6","Grafická karta pro pracovní stanice, PCIe 4.0 x8, 8 GB GDDR6 paměti, 128-bit sběrnice, 4x DisplayPort 1.4, napájení 1x 6-pin, technologie a software: AMD RDNA 2 architektura, AMD Radeon PRO Software, AMD Radeon ProRender, AMD Remote Workstation, AMD Eyefinity, AMD Radeon Media Engine, hardwarový ray-tracing, DirectX 12.0, OpenGL 4.6, OpenCL 2.1, Vulkan 1.2.",16 133 Kč,"skladem
dodání do 2 dnů"
382335,"MSI GeForce RTX 4070 GAMING X SLIM 12G, 12GB GDDR6X","Grafická karta v podání MSI, rozhraní PCIe 4.0 x16, architektura NVIDIA Ada Lovelace, DLSS 3, frekvence až 2625 MHz (Extreme režim), 12 GB GDDR6X paměti, rychlost paměti 21 Gb/s, 192-bit sběrnice, 5 888 CUDA jader, konektory: 1x HDMI 2.1a, 3x DisplayPort 1.4a; napájení 1x 16-pin, OpenGL 4.6, DirectX 12 Ultimate, 2-slotový design.",17 537 Kč,"skladem
dodání do 2 dnů"
391102,"MSI GeForce RTX 4070 Ti VENTUS 2X 12G OC, 12GB GDDR6X","Grafická karta v podání MSI, rozhraní PCIe 4.0 x16, architektura NVIDIA Ada Lovelace, DLSS 3, frekvence až 2655 MHz (režim Extreme), 12 GB GDDR6X paměti, rychlost paměti 21 Gb/s, 192-bit sběrnice, 7 680 CUDA jader, konektory: 1x HDMI 2.1a, 3x DisplayPort 1.4a; napájení 1x 16-pin, OpenGL 4.6, DirectX 12 Ultimate, 2,5-slotový design.",19 739 Kč,"skladem
dodání do 2 dnů"
391042,"ASUS TUF Gaming GeForce RTX 4070 SUPER OC Edition, 12GB GDDR6X","Grafická karta v podání ASUS, rozhraní PCIe 4.0 x16, architektura NVIDIA Ada Lovelace, DLSS 3, frekvence až 2595 MHz (režim OC), 12 GB GDDR6X paměti, rychlost paměti 21 Gb/s, 192-bit sběrnice, 7 168 CUDA jader, konektory: 1x HDMI 2.1a, 3x DisplayPort 1.4a; napájení 1x 16-pin, OpenGL 4.6, DirectX 12 Ultimate, 3,15-slot design, součástí držák karty.",19 999 Kč,"skladem
na objednání"
357159,"AMD Radeon™ Pro WX 8200, 8GB HBM2","Grafická karta pro pracovní stanice, PCIe 3.0 x16, 8 GB HBM2 paměti, 2048-bit sběrnice, 4x mini DisplayPort 1.4, technologie a software: AMD Vega architektura, AMD Radeon PRO Software, AMD Radeon VR Ready Creator, AMD Remote Workstation, AMD Eyefinity, DirectX 12.0, OpenGL 4.5, OpenCL 2.0, Vulkan 1.1.",20 041 Kč,"skladem
na objednání"
365971,"Sapphire AMD Radeon™ NITRO+ RX 7900 XT Vapor-X 20GB, 20GB GDDR6","Grafická karta společnosti Sapphire, PCIe 4.0 x16, frekvence až 2220 MHz a až 2560 MHz boost, 20 GB GDDR6 paměti, rychlost paměti 20 Gb/s, 320-bit sběrnice, 2x HDMI 2.1, 2x DisplayPort 2.1, DirectX 12 Ultimate, AMD FreeSync, AMD Radeon Anti-Lag, raytracing.",22 590 Kč,"skladem
dodání do 2 dnů"
386309,"GIGABYTE GeForce RTX 4070 Ti GAMING OC V2 12G, 12GB GDDR6X","Grafická karta v podání Gigabyte, rozhraní PCIe 4.0 x16, architektura NVIDIA Ada Lovelace, DLSS 3, 12 GB GDDR6X paměti, rychlost paměti 21 Gb/s, 192-bit sběrnice, 7 680 CUDA jader, konektory: 1x HDMI 2.1, 3x DisplayPort 1.4a; napájení 1x 16-pin, OpenGL 4.6, DirectX 12 Ultimate, 3-slotový design.",23 490 Kč,"skladem
dodání do 2 dnů"
366365,"GIGABYTE AMD Radeon™ RX 7900 XTX GAMING OC 24G, 24GB GDDR6","Grafická karta společnosti Gigabyte, PCIe 4.0 x16, frekvence až 2330 MHz a až 2525 MHz boost, 24 GB GDDR6 paměti, rychlost paměti 20 Gb/s, 384-bit sběrnice, 2x HDMI 2.1, 2x DisplayPort 2.1, DirectX 12 Ultimate, AMD FreeSync, AMD Radeon Anti-Lag, raytracing.",28 490 Kč,"skladem
na objednání"
366035,"ASRock AMD Radeon™ RX 7900 XTX Phantom Gaming 24GB OC, 24GB GDDR6","Grafická karta společnosti ASRock, PCIe 4.0 x16, frekvence až 2455 MHz a až 2615 MHz boost, 24 GB GDDR6 paměti, rychlost paměti 20 Gb/s, 384-bit sběrnice, 1x HDMI 2.1, 3x DisplayPort 2.1, DirectX 12 Ultimate, AMD FreeSync, AMD Radeon Anti-Lag, raytracing.",28 990 Kč,"skladem
na objednání"
